# time,flux,flux_err
5.211944444444453950e+01,9.887876002704034661e-01,5.000000000000000104e-04
5.212222222222231949e+01,9.889587180670309507e-01,5.000000000000000104e-04
5.212500000000009948e+01,9.890879701319178485e-01,5.000000000000000104e-04
5.212777777777787946e+01,9.902100025535772732e-01,5.000000000000000104e-04
5.213055555555565945e+01,9.905807251194346241e-01,5.000000000000000104e-04
5.213333333333343944e+01,9.898963859870552051e-01,5.000000000000000104e-04
5.213611111111121943e+01,9.901473637922715287e-01,5.000000000000000104e-04
5.213888888888899942e+01,9.912723474458600137e-01,5.000000000000000104e-04
5.214166666666677941e+01,9.913578617396682224e-01,5.000000000000000104e-04
5.214444444444455939e+01,9.927310118502805647e-01,5.000000000000000104e-04
5.214722222222233938e+01,9.936194139642408052e-01,5.000000000000000104e-04
5.215000000000011937e+01,9.948075263471408691e-01,5.000000000000000104e-04
5.215277777777789936e+01,9.987705316935403532e-01,5.000000000000000104e-04
5.215555555555567935e+01,1.000878937973589844e+00,5.000000000000000104e-04
5.215833333333345934e+01,1.000715277373809720e+00,5.000000000000000104e-04
5.216111111111123932e+01,1.000839449870813747e+00,5.000000000000000104e-04
5.216388888888901931e+01,1.001137928174912872e+00,5.000000000000000104e-04
5.216666666666679930e+01,1.001123427367739849e+00,5.000000000000000104e-04
5.216944444444457929e+01,1.001246202424686649e+00,5.000000000000000104e-04
5.217222222222235928e+01,1.001882311086890409e+00,5.000000000000000104e-04
5.217500000000013927e+01,1.000748580561204193e+00,5.000000000000000104e-04
5.217777777777791925e+01,1.000397337567050293e+00,5.000000000000000104e-04
5.218055555555569924e+01,1.000065865279353039e+00,5.000000000000000104e-04
5.218333333333347923e+01,1.000348725494070834e+00,5.000000000000000104e-04
5.218611111111125922e+01,1.000655939976126785e+00,5.000000000000000104e-04
5.218888888888903921e+01,1.001527763256035319e+00,5.000000000000000104e-04
5.219166666666681920e+01,1.000329348198999879e+00,5.000000000000000104e-04
5.219444444444459918e+01,1.000657426914186354e+00,5.000000000000000104e-04
5.219722222222237917e+01,1.000494431192283651e+00,5.000000000000000104e-04
5.220000000000015916e+01,1.001053700770624388e+00,5.000000000000000104e-04
5.220277777777793915e+01,1.001679604934133216e+00,5.000000000000000104e-04
5.220555555555571914e+01,1.000107133429886774e+00,5.000000000000000104e-04
5.220833333333349913e+01,1.000084093213702063e+00,5.000000000000000104e-04
5.221111111111127911e+01,1.000806976122034175e+00,5.000000000000000104e-04
5.221388888888905910e+01,1.000581783493414756e+00,5.000000000000000104e-04
5.221666666666683909e+01,1.001120014549243598e+00,5.000000000000000104e-04
5.221944444444461908e+01,1.000444351004322385e+00,5.000000000000000104e-04
5.222222222222239907e+01,9.999283916418506557e-01,5.000000000000000104e-04
5.222500000000017906e+01,1.000358962528426154e+00,5.000000000000000104e-04
5.222777777777795905e+01,1.000573552905753116e+00,5.000000000000000104e-04
5.223055555555573903e+01,1.000384998726800090e+00,5.000000000000000104e-04
5.223333333333351902e+01,1.000183963637347073e+00,5.000000000000000104e-04
5.223611111111129901e+01,1.000419267357369968e+00,5.000000000000000104e-04
5.223888888888907900e+01,1.000426237527120232e+00,5.000000000000000104e-04
5.224166666666685899e+01,1.000488407170812222e+00,5.000000000000000104e-04
5.224444444444463898e+01,1.000077520643463780e+00,5.000000000000000104e-04
5.224722222222241896e+01,9.996255665723519090e-01,5.000000000000000104e-04
